filename,full_path,source,video_name,mean_luminance
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0170.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0170.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,116.97821614583333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0164.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0164.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,157.37164496527777
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0158.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0158.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,95.1384765625
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0004.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0004.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,177.60514322916666
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0010.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0010.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,187.38141059027777
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0038.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0038.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,181.66940538194444
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0206.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0206.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,134.893828125
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0212.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0212.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,131.48809895833332
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0238.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0238.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,136.12465277777778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0204.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0204.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,101.54784288194445
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0210.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0210.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,133.87547309027778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0006.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0006.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,112.636953125
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0012.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0012.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,183.10866753472223
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0199.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0199.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,164.99454427083333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0172.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0172.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,172.31697916666667
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0166.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0166.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,111.88338975694444
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0358.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0358.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,108.48935763888889
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0416.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0416.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,131.32546006944443
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0370.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0370.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,142.40587239583334
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0364.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0364.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,86.3744921875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0402.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0402.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,171.6951953125
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0365.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0365.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,154.41739583333333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0403.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0403.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,159.3326128472222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0417.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0417.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,130.59159722222222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0371.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0371.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,135.66701822916667
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0359.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0359.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,152.3255251736111
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0167.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0167.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,166.46153645833334
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0173.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0173.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,163.5494921875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0198.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0198.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,141.40476996527778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0013.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0013.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,134.59332899305556
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0007.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0007.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,81.723046875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0211.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0211.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,126.13187934027778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0205.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0205.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,132.49500434027777
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0239.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0239.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,136.92034722222223
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0201.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0201.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,155.94463975694444
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0215.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0215.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,62.53670572916667
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0229.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0229.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,112.43046440972222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0003.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0003.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,129.39013020833335
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0017.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0017.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,165.59651475694446
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0188.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0188.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,125.233203125
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0177.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0177.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,145.248671875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0163.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0163.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,158.470859375
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0375.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0375.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,110.39519965277778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0413.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0413.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,108.29532552083333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0407.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0407.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,68.6657421875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0361.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0361.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,125.9146701388889
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0349.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0349.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,77.39858506944445
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0348.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0348.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,183.24194010416667
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0406.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0406.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,169.8322222222222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0360.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0360.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,181.88715711805557
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0374.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0374.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,120.40284722222222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0412.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0412.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,109.24204861111112
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0162.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0162.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,68.46234809027777
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0176.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0176.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,112.92907118055555
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0189.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0189.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,223.50857204861111
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0016.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0016.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,143.55290364583334
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0002.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0002.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,102.54030815972222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0228.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0228.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,108.7216796875
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0214.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0214.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,147.3542578125
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0200.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0200.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,159.65147135416666
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0216.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0216.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,137.9770746527778
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0202.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0202.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,115.04540798611112
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0014.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0014.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,182.35753038194446
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0028.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0028.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,181.63955729166668
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0160.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0160.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,69.18197048611111
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0174.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0174.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,82.8664670138889
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0148.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0148.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,162.6841623263889
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0389.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0389.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,99.89610243055556
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0362.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0362.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,105.89276909722223
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0404.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0404.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,73.00513020833333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0410.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0410.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,122.1234765625
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0376.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0376.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,114.37266927083333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0438.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0438.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,140.06104600694445
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0439.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0439.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,174.4463064236111
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0411.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0411.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,110.40307291666667
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0377.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0377.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,124.37079427083333
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0363.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0363.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,81.82499131944445
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0405.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0405.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,162.48178385416668
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0388.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0388.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,123.30757378472222
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0149.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0149.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,100.08908420138889
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0175.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0175.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,104.46462673611111
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0161.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0161.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,151.58453559027777
GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0029.jpg,data/interim/frames/youtube/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64/GUTALAX - Live @ HELLFEST 2025-LNsKRschF64_frame_0029.jpg,youtube,GUTALAX - Live @ HELLFEST 2025-LNsKRschF64,148.17046006944443
